"Protein","Missing_Rate_Percent","Missingness_Threshold_Percent","Status"
"PEG10",12.0805369127517,50,"Retained"
"S100A3",12.0805369127517,50,"Retained"
"SLF1",12.0805369127517,50,"Retained"
"SOX4",12.0805369127517,50,"Retained"
"SRGN",12.0805369127517,50,"Retained"
"TFDP1",12.0805369127517,50,"Retained"
"TNFRSF6B",12.0805369127517,50,"Retained"
"TNIP2",12.0805369127517,50,"Retained"
"TSEN15",12.0805369127517,50,"Retained"
"UGT2A3",12.0805369127517,50,"Retained"
"ZBTB33",12.0805369127517,50,"Retained"
"ZNHIT6",12.0805369127517,50,"Retained"
"ABLIM3",11.4093959731544,50,"Retained"
"ANLN",11.4093959731544,50,"Retained"
"CBLL1",11.4093959731544,50,"Retained"
"CCDC51",11.4093959731544,50,"Retained"
"CHPF2",11.4093959731544,50,"Retained"
"COX7A1",11.4093959731544,50,"Retained"
"CPLX2",11.4093959731544,50,"Retained"
"CRYBG2",11.4093959731544,50,"Retained"
"CYP3A5",11.4093959731544,50,"Retained"
"DDX28",11.4093959731544,50,"Retained"
"DGKQ",11.4093959731544,50,"Retained"
"DHRS2",11.4093959731544,50,"Retained"
"DUSP19",11.4093959731544,50,"Retained"
"FBXL17",11.4093959731544,50,"Retained"
"GABARAPL1",11.4093959731544,50,"Retained"
"GTF2H5",11.4093959731544,50,"Retained"
"HMGA2",11.4093959731544,50,"Retained"
"IGHV3.23",11.4093959731544,50,"Retained"
"IQSEC2",11.4093959731544,50,"Retained"
"KIRREL1",11.4093959731544,50,"Retained"
"KLHDC2",11.4093959731544,50,"Retained"
"LCAT",11.4093959731544,50,"Retained"
"LOXL4",11.4093959731544,50,"Retained"
"MLLT6",11.4093959731544,50,"Retained"
"MT.ND1",11.4093959731544,50,"Retained"
"MTERF4",11.4093959731544,50,"Retained"
"NFASC",11.4093959731544,50,"Retained"
"NRF1",11.4093959731544,50,"Retained"
"NUDT18",11.4093959731544,50,"Retained"
"PCDH7",11.4093959731544,50,"Retained"
"PCGF5",11.4093959731544,50,"Retained"
"PCK1",11.4093959731544,50,"Retained"
"PHRF1",11.4093959731544,50,"Retained"
"PON3",11.4093959731544,50,"Retained"
"POP4",11.4093959731544,50,"Retained"
"PSMG4",11.4093959731544,50,"Retained"
"RETREG2",11.4093959731544,50,"Retained"
"SEC14L1",11.4093959731544,50,"Retained"
"SEC22A",11.4093959731544,50,"Retained"
"SHPRH",11.4093959731544,50,"Retained"
"SLC30A6",11.4093959731544,50,"Retained"
"SLC35B3",11.4093959731544,50,"Retained"
"STX1A",11.4093959731544,50,"Retained"
"TAF12",11.4093959731544,50,"Retained"
"TLNRD1",11.4093959731544,50,"Retained"
"TMEM19",11.4093959731544,50,"Retained"
"TONSL",11.4093959731544,50,"Retained"
"TOP2A",11.4093959731544,50,"Retained"
"USP54",11.4093959731544,50,"Retained"
"WDFY2",11.4093959731544,50,"Retained"
"ZNF22",11.4093959731544,50,"Retained"
"ZWILCH",11.4093959731544,50,"Retained"
"ADAP2",10.738255033557,50,"Retained"
"ANKRD13D",10.738255033557,50,"Retained"
"APOBEC3F",10.738255033557,50,"Retained"
"ARHGAP42",10.738255033557,50,"Retained"
"ARVCF",10.738255033557,50,"Retained"
"BICD1",10.738255033557,50,"Retained"
"C1QTNF6",10.738255033557,50,"Retained"
"CHCHD10",10.738255033557,50,"Retained"
"CHRD",10.738255033557,50,"Retained"
"CNKSR1",10.738255033557,50,"Retained"
"CPM",10.738255033557,50,"Retained"
"DPH6",10.738255033557,50,"Retained"
"DYNC1I1",10.738255033557,50,"Retained"
"FAIM",10.738255033557,50,"Retained"
"FAM174B",10.738255033557,50,"Retained"
"FGR",10.738255033557,50,"Retained"
"FOXJ3",10.738255033557,50,"Retained"
"IGF1R",10.738255033557,50,"Retained"
"IGKV1.5",10.738255033557,50,"Retained"
"IRAK1",10.738255033557,50,"Retained"
"MAF1",10.738255033557,50,"Retained"
"MLX",10.738255033557,50,"Retained"
"MRPL57",10.738255033557,50,"Retained"
"MSI1",10.738255033557,50,"Retained"
"NOMO2",10.738255033557,50,"Retained"
"OSBPL5",10.738255033557,50,"Retained"
"OSTC",10.738255033557,50,"Retained"
"PACSIN1",10.738255033557,50,"Retained"
"PARG",10.738255033557,50,"Retained"
"PCSK5",10.738255033557,50,"Retained"
"PIK3R6",10.738255033557,50,"Retained"
"PRKRIP1",10.738255033557,50,"Retained"
"RAB11FIP4",10.738255033557,50,"Retained"
"RNF135",10.738255033557,50,"Retained"
"SCARB1",10.738255033557,50,"Retained"
"SMPD2",10.738255033557,50,"Retained"
"SMYD3",10.738255033557,50,"Retained"
"SNX11",10.738255033557,50,"Retained"
"SPRR1A",10.738255033557,50,"Retained"
"SRF",10.738255033557,50,"Retained"
"STARD5",10.738255033557,50,"Retained"
"SYF2",10.738255033557,50,"Retained"
"TMEM120B",10.738255033557,50,"Retained"
"TMEM222",10.738255033557,50,"Retained"
"TNRC6C",10.738255033557,50,"Retained"
"TRPS1",10.738255033557,50,"Retained"
"UGT8",10.738255033557,50,"Retained"
"ZC3H3",10.738255033557,50,"Retained"
"ZNF280C",10.738255033557,50,"Retained"
"ZNF48",10.738255033557,50,"Retained"
"ZNF652",10.738255033557,50,"Retained"
"ACACB",10.0671140939597,50,"Retained"
"ADH7",10.0671140939597,50,"Retained"
"APBB1",10.0671140939597,50,"Retained"
"ARHGAP6",10.0671140939597,50,"Retained"
"BAK1",10.0671140939597,50,"Retained"
"C19orf12",10.0671140939597,50,"Retained"
"CALHM5",10.0671140939597,50,"Retained"
"CCDC149",10.0671140939597,50,"Retained"
"CEP57",10.0671140939597,50,"Retained"
"DHX35",10.0671140939597,50,"Retained"
"EVI5L",10.0671140939597,50,"Retained"
"FAM169A",10.0671140939597,50,"Retained"
"FAM3A",10.0671140939597,50,"Retained"
"FAM89B",10.0671140939597,50,"Retained"
"FBLL1",10.0671140939597,50,"Retained"
"FCGR3A",10.0671140939597,50,"Retained"
"FOSL2",10.0671140939597,50,"Retained"
"FOXO1",10.0671140939597,50,"Retained"
"FRY",10.0671140939597,50,"Retained"
"GALNT10",10.0671140939597,50,"Retained"
"GFRA1",10.0671140939597,50,"Retained"
"GGCX",10.0671140939597,50,"Retained"
"HDAC5",10.0671140939597,50,"Retained"
"IGHV1.46",10.0671140939597,50,"Retained"
"IGLV6.57",10.0671140939597,50,"Retained"
"IKZF1",10.0671140939597,50,"Retained"
"KCTD18",10.0671140939597,50,"Retained"
"LMO4",10.0671140939597,50,"Retained"
"MRTFA",10.0671140939597,50,"Retained"
"MT1X",10.0671140939597,50,"Retained"
"MYLK2",10.0671140939597,50,"Retained"
"MYO9A",10.0671140939597,50,"Retained"
"NACC1",10.0671140939597,50,"Retained"
"NLRP2",10.0671140939597,50,"Retained"
"NME6",10.0671140939597,50,"Retained"
"POMGNT2",10.0671140939597,50,"Retained"
"PPM1B",10.0671140939597,50,"Retained"
"RAB3C",10.0671140939597,50,"Retained"
"RNLS",10.0671140939597,50,"Retained"
"SAV1",10.0671140939597,50,"Retained"
"SEL1L2",10.0671140939597,50,"Retained"
"SHANK2",10.0671140939597,50,"Retained"
"SMG6",10.0671140939597,50,"Retained"
"STIM2",10.0671140939597,50,"Retained"
"STX11",10.0671140939597,50,"Retained"
"TAF10",10.0671140939597,50,"Retained"
"TASP1",10.0671140939597,50,"Retained"
"TLE1",10.0671140939597,50,"Retained"
"TMPRSS4",10.0671140939597,50,"Retained"
"URM1",10.0671140939597,50,"Retained"
"VEZT",10.0671140939597,50,"Retained"
"ZBTB14",10.0671140939597,50,"Retained"
"ZCRB1",10.0671140939597,50,"Retained"
"ZNF280B",10.0671140939597,50,"Retained"
"ADGRG6",9.39597315436242,50,"Retained"
"AGTRAP",9.39597315436242,50,"Retained"
"ALB",9.39597315436242,50,"Retained"
"ALKBH8",9.39597315436242,50,"Retained"
"ANAPC2",9.39597315436242,50,"Retained"
"APLF",9.39597315436242,50,"Retained"
"ASF1A",9.39597315436242,50,"Retained"
"ATP13A3",9.39597315436242,50,"Retained"
"B3GALT5",9.39597315436242,50,"Retained"
"BHLHA15",9.39597315436242,50,"Retained"
"CDH6",9.39597315436242,50,"Retained"
"CDK16",9.39597315436242,50,"Retained"
"CDK17",9.39597315436242,50,"Retained"
"CDS1",9.39597315436242,50,"Retained"
"CEP192",9.39597315436242,50,"Retained"
"CHCHD5",9.39597315436242,50,"Retained"
"CNIH4",9.39597315436242,50,"Retained"
"COX11",9.39597315436242,50,"Retained"
"CWF19L2",9.39597315436242,50,"Retained"
"CYP4F11",9.39597315436242,50,"Retained"
"GATB",9.39597315436242,50,"Retained"
"GRK5",9.39597315436242,50,"Retained"
"GTF2E1",9.39597315436242,50,"Retained"
"IGHV1.3",9.39597315436242,50,"Retained"
"IGSF8",9.39597315436242,50,"Retained"
"INIP",9.39597315436242,50,"Retained"
"JADE2",9.39597315436242,50,"Retained"
"JMJD6",9.39597315436242,50,"Retained"
"KIDINS220",9.39597315436242,50,"Retained"
"MAP11",9.39597315436242,50,"Retained"
"MED18",9.39597315436242,50,"Retained"
"METTL5",9.39597315436242,50,"Retained"
"NAA40",9.39597315436242,50,"Retained"
"NPTX2",9.39597315436242,50,"Retained"
"OBI1",9.39597315436242,50,"Retained"
"PDCL",9.39597315436242,50,"Retained"
"PHF20L1",9.39597315436242,50,"Retained"
"PHLDA3",9.39597315436242,50,"Retained"
"PLP2",9.39597315436242,50,"Retained"
"PPP3CC",9.39597315436242,50,"Retained"
"PPP3R1",9.39597315436242,50,"Retained"
"RAB28",9.39597315436242,50,"Retained"
"RC3H1",9.39597315436242,50,"Retained"
"RCL1",9.39597315436242,50,"Retained"
"RHBDD2",9.39597315436242,50,"Retained"
"RNF126",9.39597315436242,50,"Retained"
"RPP25L",9.39597315436242,50,"Retained"
"SDHAF3",9.39597315436242,50,"Retained"
"SEC16B",9.39597315436242,50,"Retained"
"SERAC1",9.39597315436242,50,"Retained"
"SH2B1",9.39597315436242,50,"Retained"
"SIRPA",9.39597315436242,50,"Retained"
"STK11",9.39597315436242,50,"Retained"
"SUCO",9.39597315436242,50,"Retained"
"TARBP2",9.39597315436242,50,"Retained"
"TIMM29",9.39597315436242,50,"Retained"
"TLK2",9.39597315436242,50,"Retained"
"TMCC3",9.39597315436242,50,"Retained"
"TPBG",9.39597315436242,50,"Retained"
"TRAF5",9.39597315436242,50,"Retained"
"TRIM27",9.39597315436242,50,"Retained"
"UBE2F",9.39597315436242,50,"Retained"
"UHRF1",9.39597315436242,50,"Retained"
"VRK3",9.39597315436242,50,"Retained"
"WDR83",9.39597315436242,50,"Retained"
"XAF1",9.39597315436242,50,"Retained"
"ZBTB7B",9.39597315436242,50,"Retained"
"ZCCHC17",9.39597315436242,50,"Retained"
"ZHX3",9.39597315436242,50,"Retained"
"AADAC",8.7248322147651,50,"Retained"
"ACAN",8.7248322147651,50,"Retained"
"ANKRD54",8.7248322147651,50,"Retained"
"ARL4C",8.7248322147651,50,"Retained"
"ATAD3B",8.7248322147651,50,"Retained"
"AZI2",8.7248322147651,50,"Retained"
"BBS7",8.7248322147651,50,"Retained"
"BOLA3",8.7248322147651,50,"Retained"
"C1QTNF3",8.7248322147651,50,"Retained"
"CD3EAP",8.7248322147651,50,"Retained"
"CDH3",8.7248322147651,50,"Retained"
"CEPT1",8.7248322147651,50,"Retained"
"CPEB4",8.7248322147651,50,"Retained"
"CYTH1",8.7248322147651,50,"Retained"
"D2HGDH",8.7248322147651,50,"Retained"
"DCUN1D3",8.7248322147651,50,"Retained"
"DEGS1",8.7248322147651,50,"Retained"
"DUS2",8.7248322147651,50,"Retained"
"FNIP2",8.7248322147651,50,"Retained"
"FREM2",8.7248322147651,50,"Retained"
"GZMK",8.7248322147651,50,"Retained"
"H1.1",8.7248322147651,50,"Retained"
"HAUS7",8.7248322147651,50,"Retained"
"HBP1",8.7248322147651,50,"Retained"
"HUS1",8.7248322147651,50,"Retained"
"IFT172",8.7248322147651,50,"Retained"
"IGHV1.18",8.7248322147651,50,"Retained"
"IGLV3.10",8.7248322147651,50,"Retained"
"IGLV5.45",8.7248322147651,50,"Retained"
"ITGA2B",8.7248322147651,50,"Retained"
"JAG1",8.7248322147651,50,"Retained"
"KBTBD2",8.7248322147651,50,"Retained"
"KDM4B",8.7248322147651,50,"Retained"
"KDM5B",8.7248322147651,50,"Retained"
"KHDC4",8.7248322147651,50,"Retained"
"KLC3",8.7248322147651,50,"Retained"
"KNOP1",8.7248322147651,50,"Retained"
"LAMTOR4",8.7248322147651,50,"Retained"
"LTBR",8.7248322147651,50,"Retained"
"MAPKBP1",8.7248322147651,50,"Retained"
"MED25",8.7248322147651,50,"Retained"
"MKLN1",8.7248322147651,50,"Retained"
"MRPL51",8.7248322147651,50,"Retained"
"MTFMT",8.7248322147651,50,"Retained"
"MTMR14",8.7248322147651,50,"Retained"
"NECTIN3",8.7248322147651,50,"Retained"
"NGRN",8.7248322147651,50,"Retained"
"PANK2",8.7248322147651,50,"Retained"
"PI16",8.7248322147651,50,"Retained"
"PIAS1",8.7248322147651,50,"Retained"
"PKLR",8.7248322147651,50,"Retained"
"POLR2L",8.7248322147651,50,"Retained"
"PRKCH",8.7248322147651,50,"Retained"
"PTPRM",8.7248322147651,50,"Retained"
"PYURF",8.7248322147651,50,"Retained"
"RHOF",8.7248322147651,50,"Retained"
"RNF169",8.7248322147651,50,"Retained"
"RYBP",8.7248322147651,50,"Retained"
"SAMD1",8.7248322147651,50,"Retained"
"SDHAF2",8.7248322147651,50,"Retained"
"SPECC1L",8.7248322147651,50,"Retained"
"TBC1D10C",8.7248322147651,50,"Retained"
"TMCO3",8.7248322147651,50,"Retained"
"TRAF1",8.7248322147651,50,"Retained"
"TRMT10A",8.7248322147651,50,"Retained"
"TSEN54",8.7248322147651,50,"Retained"
"TUBA8",8.7248322147651,50,"Retained"
"VAMP5",8.7248322147651,50,"Retained"
"VLDLR",8.7248322147651,50,"Retained"
"XXYLT1",8.7248322147651,50,"Retained"
"YAF2",8.7248322147651,50,"Retained"
"AATF",8.05369127516778,50,"Retained"
"ANAPC16",8.05369127516778,50,"Retained"
"ARNT",8.05369127516778,50,"Retained"
"ATAD2",8.05369127516778,50,"Retained"
"ATG2A",8.05369127516778,50,"Retained"
"BCL2L1",8.05369127516778,50,"Retained"
"BOD1",8.05369127516778,50,"Retained"
"C15orf40",8.05369127516778,50,"Retained"
"CAPN6",8.05369127516778,50,"Retained"
"CCDC102B",8.05369127516778,50,"Retained"
"CCDC32",8.05369127516778,50,"Retained"
"CD177",8.05369127516778,50,"Retained"
"CDK18",8.05369127516778,50,"Retained"
"CEP68",8.05369127516778,50,"Retained"
"CHMP4C",8.05369127516778,50,"Retained"
"CHST14",8.05369127516778,50,"Retained"
"CHST4",8.05369127516778,50,"Retained"
"CUL9",8.05369127516778,50,"Retained"
"CYHR1",8.05369127516778,50,"Retained"
"DCHS1",8.05369127516778,50,"Retained"
"DDX49",8.05369127516778,50,"Retained"
"ELOVL1",8.05369127516778,50,"Retained"
"EPSTI1",8.05369127516778,50,"Retained"
"ERCC6",8.05369127516778,50,"Retained"
"FAT4",8.05369127516778,50,"Retained"
"FIBIN",8.05369127516778,50,"Retained"
"FKBP1B",8.05369127516778,50,"Retained"
"H2BC1",8.05369127516778,50,"Retained"
"IFI44L",8.05369127516778,50,"Retained"
"IGKV1D.13",8.05369127516778,50,"Retained"
"ING3",8.05369127516778,50,"Retained"
"KLK6",8.05369127516778,50,"Retained"
"KLK7",8.05369127516778,50,"Retained"
"KMT2B",8.05369127516778,50,"Retained"
"LILRB5",8.05369127516778,50,"Retained"
"MAP2K5",8.05369127516778,50,"Retained"
"MON1A",8.05369127516778,50,"Retained"
"MRPS14",8.05369127516778,50,"Retained"
"MUC4",8.05369127516778,50,"Retained"
"NANP",8.05369127516778,50,"Retained"
"NFYB",8.05369127516778,50,"Retained"
"NOS3",8.05369127516778,50,"Retained"
"NPDC1",8.05369127516778,50,"Retained"
"NRIP2",8.05369127516778,50,"Retained"
"OSCP1",8.05369127516778,50,"Retained"
"PHF12",8.05369127516778,50,"Retained"
"PJA2",8.05369127516778,50,"Retained"
"PLEKHA4",8.05369127516778,50,"Retained"
"PSCA",8.05369127516778,50,"Retained"
"R3HCC1",8.05369127516778,50,"Retained"
"RASSF8",8.05369127516778,50,"Retained"
"RGP1",8.05369127516778,50,"Retained"
"RGS19",8.05369127516778,50,"Retained"
"RPH3AL",8.05369127516778,50,"Retained"
"SAA1",8.05369127516778,50,"Retained"
"SAP30L",8.05369127516778,50,"Retained"
"SEC61G",8.05369127516778,50,"Retained"
"SFT2D3",8.05369127516778,50,"Retained"
"SLC25A15",8.05369127516778,50,"Retained"
"SMOC1",8.05369127516778,50,"Retained"
"ST3GAL1",8.05369127516778,50,"Retained"
"TGS1",8.05369127516778,50,"Retained"
"TMCO4",8.05369127516778,50,"Retained"
"TMEM9B",8.05369127516778,50,"Retained"
"TUBB4A",8.05369127516778,50,"Retained"
"TYROBP",8.05369127516778,50,"Retained"
"UBE2E3",8.05369127516778,50,"Retained"
"USP36",8.05369127516778,50,"Retained"
"ZMIZ1",8.05369127516778,50,"Retained"
"ACAD11",7.38255033557047,50,"Retained"
"AHDC1",7.38255033557047,50,"Retained"
"ALDH1A2",7.38255033557047,50,"Retained"
"ANXA8",7.38255033557047,50,"Retained"
"ARAP3",7.38255033557047,50,"Retained"
"ATAT1",7.38255033557047,50,"Retained"
"ATRIP",7.38255033557047,50,"Retained"
"B3GNT7",7.38255033557047,50,"Retained"
"BBS2",7.38255033557047,50,"Retained"
"BORCS8",7.38255033557047,50,"Retained"
"CETN3",7.38255033557047,50,"Retained"
"CLDN10",7.38255033557047,50,"Retained"
"DGCR8",7.38255033557047,50,"Retained"
"DNAL1",7.38255033557047,50,"Retained"
"FBH1",7.38255033557047,50,"Retained"
"GDPGP1",7.38255033557047,50,"Retained"
"HEATR6",7.38255033557047,50,"Retained"
"HLA.DMB",7.38255033557047,50,"Retained"
"HPGDS",7.38255033557047,50,"Retained"
"IGLV3.16",7.38255033557047,50,"Retained"
"IPO13",7.38255033557047,50,"Retained"
"IRF8",7.38255033557047,50,"Retained"
"KANSL1",7.38255033557047,50,"Retained"
"KANSL3",7.38255033557047,50,"Retained"
"KDM4A",7.38255033557047,50,"Retained"
"KIF11",7.38255033557047,50,"Retained"
"MANBAL",7.38255033557047,50,"Retained"
"MARCO",7.38255033557047,50,"Retained"
"MMP19",7.38255033557047,50,"Retained"
"MORF4L2",7.38255033557047,50,"Retained"
"MPC2",7.38255033557047,50,"Retained"
"MTARC1",7.38255033557047,50,"Retained"
"MUC16",7.38255033557047,50,"Retained"
"N6AMT1",7.38255033557047,50,"Retained"
"NCAPG",7.38255033557047,50,"Retained"
"NUPR1",7.38255033557047,50,"Retained"
"PIP4P2",7.38255033557047,50,"Retained"
"PLEKHG2",7.38255033557047,50,"Retained"
"PTGS2",7.38255033557047,50,"Retained"
"PYROXD1",7.38255033557047,50,"Retained"
"RHOB",7.38255033557047,50,"Retained"
"RPS6KB1",7.38255033557047,50,"Retained"
"RPUSD2",7.38255033557047,50,"Retained"
"RRM2",7.38255033557047,50,"Retained"
"RUBCN",7.38255033557047,50,"Retained"
"SACS",7.38255033557047,50,"Retained"
"SEL1L3",7.38255033557047,50,"Retained"
"SEMA7A",7.38255033557047,50,"Retained"
"SLC22A18",7.38255033557047,50,"Retained"
"SLC39A6",7.38255033557047,50,"Retained"
"SSH1",7.38255033557047,50,"Retained"
"TLR2",7.38255033557047,50,"Retained"
"TMEM167B",7.38255033557047,50,"Retained"
"TMEM177",7.38255033557047,50,"Retained"
"TMEM223",7.38255033557047,50,"Retained"
"TMEM51",7.38255033557047,50,"Retained"
"TMEM68",7.38255033557047,50,"Retained"
"UNC93B1",7.38255033557047,50,"Retained"
"VPS13B",7.38255033557047,50,"Retained"
"ZNF618",7.38255033557047,50,"Retained"
"ADH4",6.71140939597315,50,"Retained"
"ADH6",6.71140939597315,50,"Retained"
"ASXL2",6.71140939597315,50,"Retained"
"CBX6",6.71140939597315,50,"Retained"
"CEACAM8",6.71140939597315,50,"Retained"
"CRPPA",6.71140939597315,50,"Retained"
"GEM",6.71140939597315,50,"Retained"
"KIT",6.71140939597315,50,"Retained"
"L3MBTL3",6.71140939597315,50,"Retained"
"LRRC32",6.71140939597315,50,"Retained"
"MACROD2",6.71140939597315,50,"Retained"
"NAA20",6.71140939597315,50,"Retained"
"PAMR1",6.71140939597315,50,"Retained"
"PHF21A",6.71140939597315,50,"Retained"
"RAB44",6.71140939597315,50,"Retained"
"RBM27",6.71140939597315,50,"Retained"
"RNF144A",6.71140939597315,50,"Retained"
"SH3YL1",6.71140939597315,50,"Retained"
"SLC35A2",6.71140939597315,50,"Retained"
"SLC3A1",6.71140939597315,50,"Retained"
"SNTA1",6.71140939597315,50,"Retained"
"SPRR1B",6.71140939597315,50,"Retained"
"TSPAN3",6.71140939597315,50,"Retained"
"UNKL",6.71140939597315,50,"Retained"
"UPRT",6.71140939597315,50,"Retained"
"USP28",6.71140939597315,50,"Retained"
"ADGRL2",6.04026845637584,50,"Retained"
"AFMID",6.04026845637584,50,"Retained"
"AK6",6.04026845637584,50,"Retained"
"AMOTL1",6.04026845637584,50,"Retained"
"ANKHD1.EIF4EBP3",6.04026845637584,50,"Retained"
"ARF1",6.04026845637584,50,"Retained"
"ARMC5",6.04026845637584,50,"Retained"
"ATG4A",6.04026845637584,50,"Retained"
"C11orf52",6.04026845637584,50,"Retained"
"C18orf25",6.04026845637584,50,"Retained"
"C7orf26",6.04026845637584,50,"Retained"
"CACNA2D2",6.04026845637584,50,"Retained"
"CARNMT1",6.04026845637584,50,"Retained"
"CAV2",6.04026845637584,50,"Retained"
"CD40",6.04026845637584,50,"Retained"
"CDKN2C",6.04026845637584,50,"Retained"
"CDR2",6.04026845637584,50,"Retained"
"CDR2L",6.04026845637584,50,"Retained"
"COX15",6.04026845637584,50,"Retained"
"DCLK2",6.04026845637584,50,"Retained"
"EBAG9",6.04026845637584,50,"Retained"
"GTF3C6",6.04026845637584,50,"Retained"
"JTB",6.04026845637584,50,"Retained"
"KANK3",6.04026845637584,50,"Retained"
"KLK10",6.04026845637584,50,"Retained"
"KRT71",6.04026845637584,50,"Retained"
"LITAF",6.04026845637584,50,"Retained"
"MACC1",6.04026845637584,50,"Retained"
"MECOM",6.04026845637584,50,"Retained"
"MOB3A",6.04026845637584,50,"Retained"
"MPV17",6.04026845637584,50,"Retained"
"MRPL42",6.04026845637584,50,"Retained"
"MRPS21",6.04026845637584,50,"Retained"
"MTCL1",6.04026845637584,50,"Retained"
"MYO19",6.04026845637584,50,"Retained"
"NDUFA13",6.04026845637584,50,"Retained"
"OGFOD2",6.04026845637584,50,"Retained"
"PIGG",6.04026845637584,50,"Retained"
"PRR15",6.04026845637584,50,"Retained"
"PTPN7",6.04026845637584,50,"Retained"
"RNF185",6.04026845637584,50,"Retained"
"SCD5",6.04026845637584,50,"Retained"
"SIRT1",6.04026845637584,50,"Retained"
"SLC2A13",6.04026845637584,50,"Retained"
"SLC43A2",6.04026845637584,50,"Retained"
"SOX9",6.04026845637584,50,"Retained"
"SSNA1",6.04026845637584,50,"Retained"
"SUFU",6.04026845637584,50,"Retained"
"SUMO3",6.04026845637584,50,"Retained"
"TMEM230",6.04026845637584,50,"Retained"
"TNRC18",6.04026845637584,50,"Retained"
"TYW3",6.04026845637584,50,"Retained"
"TYW5",6.04026845637584,50,"Retained"
"UBL7",6.04026845637584,50,"Retained"
"YIPF4",6.04026845637584,50,"Retained"
"ZNF579",6.04026845637584,50,"Retained"
"ABCC4",5.36912751677852,50,"Retained"
"ADAL",5.36912751677852,50,"Retained"
"AFG1L",5.36912751677852,50,"Retained"
"AP1S3",5.36912751677852,50,"Retained"
"APOBEC3G",5.36912751677852,50,"Retained"
"APOC4",5.36912751677852,50,"Retained"
"ARHGAP24",5.36912751677852,50,"Retained"
"ATG9A",5.36912751677852,50,"Retained"
"ATP6V0A2",5.36912751677852,50,"Retained"
"ATP8B1",5.36912751677852,50,"Retained"
"BNIP2",5.36912751677852,50,"Retained"
"CA12",5.36912751677852,50,"Retained"
"CARD8",5.36912751677852,50,"Retained"
"CERCAM",5.36912751677852,50,"Retained"
"CIR1",5.36912751677852,50,"Retained"
"CMC1",5.36912751677852,50,"Retained"
"CNOT8",5.36912751677852,50,"Retained"
